wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,source_file
11.0,3.0,0.0,9.0,33.0,0.0,3.0,6.0,11.0,0.916666667,241.0,0.5,0.0,0.833333333,0.303030303,1.0,4.0,20.36363636,1.0,0.9091,1,poi-3.0
13.0,2.0,0.0,7.0,31.0,52.0,2.0,5.0,11.0,0.722222222,206.0,0.666666667,0.0,0.5,0.269230769,1.0,4.0,14.61538462,2.0,1.1538,1,poi-3.0
16.0,1.0,0.0,62.94692260261135,49.0,102.0,53.869034526728356,0.0,11.0,0.355555556,794.0,0.666666667,0.0,0.0,0.18,0.0,0.0,48.4375,10.0,1.875,1,poi-3.0
10.0,2.0,0.0,7.0,16.0,15.0,3.0,4.0,8.0,0.777777778,125.0,0.5,0.0,0.578947368,0.34,1.0,3.0,11.3,3.0,1.2,1,poi-3.0
13.0,2.0,0.0,6.0,24.0,64.0,3.0,3.0,10.0,0.85,172.0,0.8,0.0,0.5,0.307692308,1.0,3.0,11.84615385,2.0,1.0769,1,poi-3.0
3.0,1.0,0.0,2.0,24.0,1.0,1.0,1.0,1.0,0.75,121.0,1.0,0.0,0.0,0.5,0.0,0.0,38.66666667,8.0,2.6667,1,poi-3.0
27.0,2.0,0.0,8.0,47.0,149.0,3.0,5.0,27.0,0.860946746,538.0,0.846153846,0.0,0.422222222,0.265432099,1.0,5.0,18.44444444,6.0,1.2593,1,poi-3.0
11.0,4.0,0.0,11.0,24.0,9.0,5.0,6.0,10.0,0.75,150.0,1.0,2.0,0.756756757,0.181818182,1.0,1.0,12.09090909,3.0,1.4545,1,poi-3.0
23.0,2.0,0.0,9.0,48.0,221.0,3.0,6.0,21.0,0.904040404,378.0,0.444444444,0.0,0.34375,0.211180124,1.0,3.0,15.04347826,6.0,1.5217,1,poi-3.0
9.0,3.0,0.0,11.0,16.0,36.0,8.0,4.0,7.0,1.125,70.0,0.0,0.0,0.631578947,0.311111111,1.0,4.0,6.666666667,2.0,0.8889,1,poi-3.0
16.0,2.0,2.0,6.0,31.0,102.0,3.0,3.0,11.0,0.933333333,2472.9129445320755,0.75,1.0,0.176470588,0.19047619,0.0,0.0,156.23101051343477,5.0,1.1875,1,poi-3.0
11.0,2.0,0.0,7.0,35.0,11.0,1.0,6.0,10.0,0.85,242.0,0.5,0.0,0.678571429,0.38,1.0,5.0,20.63636364,2.0,0.9091,1,poi-3.0
8.0,1.0,0.0,7.0,29.0,0.0,4.0,3.0,4.0,0.357142857,242.0,0.0,1.0,0.0,0.375,0.0,0.0,29.0,6.0,1.875,0,poi-3.0
11.0,2.0,0.0,5.0,16.0,55.0,2.0,4.0,11.0,1.1,95.0,0.0,0.0,0.25,0.220779221,0.0,0.0,7.454545455,1.0,0.8182,0,poi-3.0
9.0,1.0,0.0,2.0,32.0,20.0,2.0,0.0,8.0,0.625,291.0,1.0,0.0,0.0,0.301587302,0.0,0.0,31.0,8.0,2.4444,1,poi-3.0
14.0,2.0,0.0,8.0,32.0,73.0,3.0,5.0,11.0,0.861538462,192.0,0.8,0.0,0.47826087,0.314285714,1.0,3.0,12.35714286,2.0,1.0714,1,poi-3.0
1.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0,poi-3.0
12.0,2.0,0.0,17.0,49.0,0.0,10.0,8.0,11.0,0.757575758,269.0,0.333333333,0.0,0.633333333,0.277777778,1.0,5.0,21.16666667,3.0,1.25,1,poi-3.0
11.0,2.0,0.0,6.0,22.0,35.0,1.0,5.0,9.0,1.0,126.0,0.166666667,0.0,0.55,0.309090909,1.0,4.0,9.909090909,2.0,0.9091,1,poi-3.0
16.0,2.0,2.0,8.0,43.0,96.0,4.0,5.0,14.0,0.755555556,457.0,0.5,0.0,0.458333333,0.325,1.0,4.0,27.1875,5.0,1.6875,1,poi-3.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0,poi-3.0
10.0,2.0,0.0,5.0,19.0,5.0,2.0,3.0,8.0,0.740740741,223.0,1.0,0.0,0.3,0.228571429,1.0,2.0,21.0,3.0,1.2,0,poi-3.0
2.0,1.0,0.0,10.0,20.0,1.0,1.0,9.0,2.0,2.0,166.0,0.0,0.0,0.0,0.625,0.0,0.0,82.0,11.0,5.027892498473187,1,poi-3.0
10.0,2.0,0.0,4.0,18.0,25.0,1.0,4.0,9.0,0.888888889,83.0,0.666666667,0.0,0.466666667,0.3,1.0,2.0,7.0,1.0,0.8,1,poi-3.0
9.0,2.0,0.0,5.0,13.0,36.0,2.0,3.0,9.0,1.125,62.0,0.0,0.0,0.3,0.259259259,0.0,0.0,5.666666667,1.0,0.7778,0,poi-3.0
4.0,1.0,0.0,2.0,24.0,4.0,1.0,1.0,2.0,0.333333333,146.0,1.0,0.0,0.0,0.466666667,0.0,0.0,35.25,3.0,1.25,0,poi-3.0
11.0,2.0,0.0,7.0,21.0,35.0,2.0,5.0,9.0,0.8,107.0,0.5,0.0,0.55,0.257575758,1.0,4.0,8.545454545,2.0,0.9091,0,poi-3.0
23.0,2.0,0.0,12.0,60.0,65.0,2.0,10.0,17.0,0.912587413,386.0,0.384615385,3.0,0.35483871,0.220779221,2.0,5.0,15.2173913,6.0,1.3913,1,poi-3.0
7.0,2.0,0.0,6.0,14.0,9.0,5.0,2.0,5.0,0.5,48.0,1.0,1.0,0.848484848,0.342857143,0.0,0.0,5.714285714,1.0,0.7143,0,poi-3.0
39.0,1.0,0.0,3.0,78.0,0.0,2.0,1.0,38.0,0.923684211,234.0,0.0,1.0,0.0,0.302564103,0.0,0.0,4.743589744,2.0,1.0256,0,poi-3.0
4.0,2.0,0.0,1.0,12.0,4.0,0.0,1.0,4.0,0.666666667,44.0,1.0,0.0,0.888888889,0.5,1.0,1.0,9.75,2.0,1.25,1,poi-3.0
8.0,2.0,0.0,3.0,15.0,4.0,3.0,0.0,5.0,0.428571429,90.0,1.0,0.0,0.416666667,0.425,1.0,1.0,9.875,1.0,0.875,1,poi-3.0
12.0,2.0,0.0,6.0,18.0,54.0,4.0,2.0,8.0,0.924242424,222.0,1.0,1.0,0.230769231,0.3125,1.0,2.0,17.0,5.0,1.3333,1,poi-3.0
33.0,2.0,0.0,9.0,63.0,326.0,2.0,7.0,33.0,0.940217391,684.0,0.565217391,1.0,0.37254902,0.200757576,1.0,5.0,19.03030303,7.0,1.303,1,poi-3.0
32.0,3.0,0.0,7.0,64.0,312.0,0.0,7.0,32.0,0.891705069,614.0,0.928571429,0.0,0.617283951,0.265625,1.0,5.0,17.75,1.0,0.9688,1,poi-3.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,poi-3.0
12.0,2.0,0.0,6.0,21.0,54.0,2.0,4.0,10.0,0.787878788,122.0,0.666666667,0.0,0.523809524,0.263888889,1.0,4.0,8.916666667,2.0,0.9167,1,poi-3.0
14.0,2.0,0.0,9.0,30.0,55.0,4.0,5.0,12.0,0.753846154,258.0,0.8,0.0,0.47826087,0.214285714,1.0,4.0,17.07142857,5.0,1.6429,1,poi-3.0
15.0,2.0,0.0,10.0,32.0,53.0,5.0,5.0,12.0,0.714285714,209.0,0.75,0.0,0.458333333,0.20952381,1.0,4.0,12.66666667,2.0,1.2667,1,poi-3.0
6.0,3.0,0.0,5.0,9.0,15.0,2.0,3.0,5.0,1.2,31.0,0.0,0.0,0.851851852,0.333333333,0.0,0.0,4.0,1.0,0.6667,0,poi-3.0
5.0,2.0,11.234587853670119,24.0,6.0,10.0,23.0,1.0,5.0,1.25,13.0,0.0,0.0,0.636363636,0.6,0.0,0.0,1.0,1.0,0.8,0,poi-3.0
6.0,1.0,0.0,9.0,15.0,15.0,1.0,8.0,5.0,2.0,128.0,0.0,0.0,0.0,0.533333333,0.0,0.0,20.33333333,1.0,0.8333,1,poi-3.0
8.0,2.0,0.0,5.0,15.0,28.0,1.0,4.0,6.0,1.142857143,60.0,0.0,0.0,0.647058824,0.325,1.0,4.0,6.375,2.0,0.875,1,poi-3.0
28.0,1.0,0.0,2.0,35.0,198.0,1.0,1.0,28.0,0.841750842,388.0,1.0,0.0,0.0,0.383928571,0.0,0.0,12.46428571,12.0,1.75,1,poi-3.0
21.0,2.0,0.0,8.0,33.0,148.0,4.0,4.0,19.0,0.944117647,286.0,0.352941176,0.0,0.366666667,0.304761905,1.0,4.0,11.80952381,2.0,0.9524,1,poi-3.0
48.0,2.0,0.0,10.0,64.0,616.0,4.0,6.0,40.652358708017445,0.9,667.0,0.95,6.387403980937025,0.196428571,0.215805471,1.0,4.0,12.47916667,2.0,0.9583,1,poi-3.0
3.0,3.0,0.0,6.0,5.0,1.0,3.0,3.0,2.0,1.357142857,25.0,0.0,0.0,0.9,0.5,0.0,0.0,5.0,1.0,0.6667,1,poi-3.0
11.0,2.0,0.0,6.0,22.0,35.0,1.0,5.0,9.0,0.8,122.0,0.5,0.0,0.55,0.309090909,1.0,4.0,9.909090909,2.0,0.9091,1,poi-3.0
11.0,2.0,0.0,6.0,20.0,43.0,2.0,4.0,9.0,0.98,105.0,0.2,0.0,0.55,0.309090909,1.0,4.0,8.090909091,2.0,0.9091,1,poi-3.0
11.0,2.0,0.0,7.0,20.0,35.0,3.0,4.0,9.0,0.8,113.0,0.5,0.0,0.55,0.257575758,1.0,4.0,9.090909091,2.0,1.0909,1,poi-3.0
4.0,1.0,0.0,3.0,4.0,6.0,1.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.583333333,0.0,0.0,0.0,1.0,1.0,0,poi-3.0
4.0,1.0,0.0,5.0,5.0,0.0,3.0,2.0,3.0,0.666666667,28.0,1.0,2.0,0.0,0.4375,0.0,0.0,5.25,1.0,0.75,0,poi-3.0
24.0,2.0,0.0,15.0,86.0,116.0,5.0,11.0,21.0,0.507246377,781.0,1.0,0.0,0.290322581,0.16025641,1.0,7.0,31.41666667,7.0,1.4167,0,poi-3.0
14.0,2.0,0.0,9.0,30.0,55.0,4.0,5.0,12.0,0.753846154,259.0,0.8,0.0,0.47826087,0.214285714,1.0,4.0,17.14285714,5.0,1.6429,1,poi-3.0
6.0,1.0,0.0,1.0,16.0,0.0,0.0,1.0,4.0,0.0,108.0,0.0,0.0,0.0,0.916666667,0.0,0.0,16.83333333,3.0,1.8333,0,poi-3.0
6.0,1.0,0.0,7.0,12.0,0.0,2.0,5.0,5.0,0.0,175.0,1.0,1.0,0.0,0.541666667,0.0,0.0,28.0,5.0,2.5,1,poi-3.0
11.0,1.0,0.0,11.0,34.0,0.0,2.0,9.0,10.0,0.566666667,210.0,1.0,1.0,0.0,0.272727273,0.0,0.0,17.81818182,3.0,1.0909,1,poi-3.0
10.0,2.0,0.0,6.0,19.0,33.0,2.0,4.0,8.0,0.833333333,91.0,0.5,0.0,0.578947368,0.32,1.0,4.0,7.9,2.0,0.9,1,poi-3.0
13.0,2.0,0.0,8.0,24.0,44.0,3.0,5.0,11.0,0.75,171.0,0.666666667,0.0,0.5,0.307692308,1.0,4.0,11.92307692,2.0,0.9231,1,poi-3.0
24.0,2.0,0.0,11.0,39.0,234.0,6.0,5.0,22.0,0.747826087,365.0,0.8,0.0,0.333333333,0.197916667,1.0,4.0,14.0,7.0,1.8333,1,poi-3.0
4.0,1.0,1.0,11.0,27.0,4.0,3.0,8.0,2.0,0.833333333,214.0,1.0,0.0,0.0,0.416666667,0.0,0.0,52.0,10.0,3.0,1,poi-3.0
3.0,1.0,0.0,5.0,4.0,3.0,4.0,2.0,3.0,2.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,1.666666667,1.0,0.6667,1,poi-3.0
9.0,2.0,0.0,5.0,16.0,36.0,1.0,4.0,7.0,1.125,71.0,0.0,0.0,0.611111111,0.311111111,1.0,4.0,6.777777778,2.0,0.8889,1,poi-3.0
7.0,3.0,0.0,4.0,14.0,9.0,2.0,2.0,7.0,0.166666667,85.0,1.0,0.0,0.692307692,0.428571429,1.0,1.0,11.0,7.0,1.4286,0,poi-3.0
15.0,2.0,0.0,7.0,32.0,43.0,1.0,6.0,15.0,0.833333333,253.0,0.666666667,0.0,0.575757576,0.333333333,1.0,5.0,15.46666667,2.0,1.0,1,poi-3.0
19.0,2.0,0.0,6.0,33.0,95.0,1.0,5.0,17.0,0.847222222,320.0,0.625,0.0,0.392857143,0.305263158,1.0,4.0,15.42105263,2.0,0.9474,1,poi-3.0
10.0,2.0,0.0,6.0,19.0,39.0,2.0,4.0,8.0,0.833333333,91.0,0.5,0.0,0.578947368,0.32,1.0,4.0,7.9,2.0,0.9,1,poi-3.0
10.0,2.0,0.0,6.0,19.0,33.0,2.0,4.0,8.0,0.833333333,101.0,0.5,0.0,0.578947368,0.266666667,1.0,4.0,8.9,2.0,1.1,1,poi-3.0
9.0,1.0,0.0,5.0,29.0,0.0,1.0,4.0,9.0,0.125,139.0,0.0,0.0,0.0,0.259259259,0.0,0.0,14.33333333,2.0,1.1111,0,poi-3.0
12.0,1.0,0.0,6.0,32.0,34.0,6.0,0.0,9.0,0.690909091,346.0,1.0,0.0,0.0,0.375,0.0,0.0,27.41666667,6.0,1.5833,1,poi-3.0
22.0,1.0,0.0,12.0,47.0,0.0,7.0,5.0,16.0,0.583333333,307.0,0.75,3.0,0.0,0.196969697,0.0,0.0,12.77272727,9.0,1.5,1,poi-3.0
9.0,1.0,0.0,9.0,27.0,36.0,4.0,6.0,9.0,2.0,204.0,0.0,0.0,0.0,0.25,0.0,0.0,21.66666667,1.0,0.8889,0,poi-3.0
36.0,1.0,0.0,18.0,90.0,252.0,11.0,8.0,29.0,0.742857143,1699.0,0.888888889,3.0,0.0,0.16,1.0,1.0,45.94444444,25.0,4.1667,1,poi-3.0
10.0,2.0,0.0,5.0,18.0,39.0,2.0,4.0,9.0,0.851851852,75.0,0.333333333,0.0,0.5,0.228571429,1.0,2.0,6.2,1.0,0.7,1,poi-3.0
5.0,3.0,0.0,4.0,17.0,10.0,2.0,2.0,4.0,1.25,52.0,0.0,0.0,0.933333333,0.4,1.0,1.0,9.2,1.0,0.4,0,poi-3.0
3.0,3.0,0.0,3.0,8.0,3.0,1.0,2.0,2.0,1.5,92.0,0.0,0.0,0.95,0.666666667,1.0,5.0,29.33333333,3.0,1.0,0,poi-3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,poi-3.0
9.0,2.0,0.0,5.0,19.0,24.0,1.0,4.0,7.0,0.875,97.0,0.5,0.0,0.611111111,0.311111111,1.0,4.0,9.555555556,2.0,0.8889,1,poi-3.0
51.0,3.0,0.0,11.0,99.0,1275.0,1.0,10.0,40.652358708017445,1.02,564.0,0.0,0.0,0.333333333,0.193277311,0.0,0.0,10.03921569,6.0,1.1765,0,poi-3.0
3.0,3.0,0.0,3.0,8.0,3.0,1.0,2.0,2.0,1.5,92.0,0.0,0.0,0.95,0.666666667,1.0,5.0,29.33333333,3.0,1.0,0,poi-3.0
18.0,1.0,1.0,14.0,64.0,127.0,8.0,7.0,14.0,0.754901961,714.0,1.0,2.0,0.0,0.25,1.0,1.0,38.33333333,16.0,2.4444,1,poi-3.0
19.0,2.0,0.0,7.0,40.0,123.0,2.0,5.0,17.0,0.777777778,320.0,0.833333333,0.0,0.392857143,0.218045113,1.0,4.0,15.52631579,11.0,1.6316,1,poi-3.0
7.0,2.0,0.0,3.0,9.0,9.0,1.0,3.0,7.0,0.944444444,69.0,0.666666667,0.0,0.583333333,0.314285714,1.0,2.0,8.428571429,9.0,1.8571,0,poi-3.0
8.0,2.0,3.0,13.0,24.0,0.0,9.0,4.0,8.0,0.142857143,121.0,1.0,0.0,0.571428571,0.375,1.0,1.0,14.0,5.0,1.25,1,poi-3.0
5.0,1.0,0.0,5.0,6.0,2.0,3.0,2.0,4.0,0.75,36.0,1.0,2.0,0.0,0.36,0.0,0.0,5.4,1.0,0.8,0,poi-3.0
9.0,3.0,0.0,6.0,23.0,0.0,2.0,5.0,7.0,0.6875,150.0,0.5,0.0,0.631578947,0.311111111,1.0,4.0,15.44444444,2.0,1.0,1,poi-3.0
4.0,1.0,0.0,8.0,15.0,4.0,6.0,2.0,2.0,0.333333333,55.0,1.0,0.0,0.0,0.333333333,0.0,0.0,12.5,2.0,0.75,0,poi-3.0
57.18102901592539,2.0,0.0,11.0,115.0,2454.636014545395,5.0,6.0,40.652358708017445,0.980994502,1371.0,0.483146067,6.387403980937025,0.106796117,0.25177305,1.0,4.0,12.49473684,3.0,1.0,1,poi-3.0
9.0,2.0,0.0,5.0,13.0,36.0,2.0,3.0,9.0,1.125,62.0,0.0,0.0,0.3,0.259259259,0.0,0.0,5.666666667,1.0,0.7778,1,poi-3.0
4.0,5.0,0.0,3.0,8.0,6.0,2.0,1.0,4.0,2.0,20.0,0.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,0,poi-3.0
3.0,2.0,2.0,12.0,4.0,0.0,10.0,2.0,2.0,1.25,24.0,0.0,0.0,0.888888889,0.5,0.0,0.0,5.0,1.0,0.6667,0,poi-3.0
17.0,1.0,3.0,18.0,19.0,84.0,15.0,3.0,16.0,0.994047619,152.0,0.0,2.0,0.0,0.317647059,0.0,0.0,6.705882353,4.0,1.1176,1,poi-3.0
26.0,1.0,1.0,16.0,72.0,273.0,5.0,11.0,20.0,0.82,553.0,0.5,1.0,0.0,0.288,1.0,1.0,19.88461538,8.0,1.3077,0,poi-3.0
19.0,2.0,0.0,7.0,30.0,95.0,2.0,5.0,17.0,0.888888889,322.0,0.5,0.0,0.392857143,0.305263158,1.0,4.0,15.42105263,2.0,0.9474,1,poi-3.0
5.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,86.0,0.0,0.0,0.0,0.666666667,0.0,0.0,16.0,3.0,1.6,0,poi-3.0
11.0,3.0,1.0,11.0,14.0,41.0,7.0,4.0,11.0,0.916666667,66.0,0.0,1.0,0.642857143,0.327272727,0.0,0.0,4.454545455,1.0,0.9091,1,poi-3.0
57.18102901592539,1.0,0.0,62.94692260261135,135.28130348624742,2454.636014545395,5.0,26.3622629967386,40.652358708017445,0.940893901,2472.9129445320755,0.722222222,6.387403980937025,0.0,0.077238551,0.0,0.0,27.67164179,29.214604061894157,2.3507,1,poi-3.0
10.0,2.0,0.0,6.0,19.0,33.0,2.0,4.0,8.0,0.833333333,101.0,0.5,0.0,0.578947368,0.266666667,1.0,4.0,8.9,2.0,1.1,1,poi-3.0
37.0,2.0,0.0,8.0,60.0,350.0,1.0,7.0,35.0,0.867647059,739.0,0.941176471,4.0,0.239130435,0.216216216,1.0,4.0,18.51351351,2.0,0.973,1,poi-3.0
23.0,2.0,0.0,9.0,39.0,181.0,2.0,7.0,20.0,0.877272727,388.0,0.7,1.0,0.34375,0.223602484,1.0,4.0,15.43478261,4.0,1.3478,1,poi-3.0
34.0,2.0,1.0,13.0,60.0,187.0,5.0,9.0,34.0,0.747474747,700.0,0.888888889,2.0,0.184210526,0.173202614,2.0,3.0,19.32352941,8.0,1.4118,1,poi-3.0
30.0,2.0,0.0,9.0,43.0,141.0,3.0,6.0,27.0,0.859195402,372.0,0.916666667,6.387403980937025,0.289473684,0.216748768,1.0,4.0,11.0,2.0,0.9333,1,poi-3.0
18.0,2.0,0.0,9.0,36.0,51.0,5.0,4.0,16.0,0.852941176,300.0,0.625,0.0,0.407407407,0.259259259,1.0,4.0,15.22222222,2.0,0.9444,1,poi-3.0
35.0,2.0,0.0,8.0,56.0,189.0,1.0,7.0,33.0,0.914322251,635.0,0.565217391,6.0,0.25,0.216326531,1.0,4.0,16.48571429,2.0,0.9714,1,poi-3.0
11.0,2.0,0.0,6.0,22.0,35.0,1.0,5.0,9.0,0.98,125.0,0.2,0.0,0.55,0.309090909,1.0,4.0,9.909090909,2.0,0.9091,1,poi-3.0
2.0,1.0,0.0,3.0,5.0,0.0,1.0,2.0,1.0,0.0,49.0,1.0,1.0,0.0,0.6,0.0,0.0,22.0,5.0,2.5,0,poi-3.0
11.0,2.0,0.0,5.0,22.0,25.0,1.0,4.0,9.0,0.75,124.0,0.5,0.0,0.55,0.257575758,1.0,4.0,10.09090909,2.0,0.9091,1,poi-3.0
1.0,1.0,0.0,21.0,1.0,0.0,21.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,poi-3.0
17.0,1.0,0.0,36.0,95.0,106.0,9.0,26.3622629967386,13.0,0.354166667,461.0,1.0,2.0,0.0,0.14479638,0.0,0.0,25.94117647,2.0,1.1176,1,poi-3.0
20.0,2.0,0.0,14.0,65.0,94.0,3.0,14.0,15.0,0.649122807,327.0,1.0,2.0,0.321428571,0.154545455,1.0,1.0,15.2,3.0,1.15,0,poi-3.0
4.0,1.0,0.0,0.0,40.0,6.0,0.0,0.0,2.0,2.0,323.0,0.0,0.0,0.0,0.25,0.0,0.0,79.75,1.0,0.75,0,poi-3.0
10.0,1.0,0.0,11.0,23.0,0.0,10.0,1.0,10.0,0.611111111,359.0,0.5,0.0,0.0,0.45,1.0,1.0,34.7,6.0,2.0,0,poi-3.0
1.0,1.0,0.0,7.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,poi-3.0
23.0,2.0,0.0,8.0,39.0,75.0,1.0,7.0,21.0,0.772727273,374.0,0.875,3.0,0.34375,0.253623188,1.0,4.0,14.91304348,2.0,0.9565,1,poi-3.0
4.0,1.0,0.0,2.0,18.0,0.0,1.0,1.0,4.0,0.222222222,129.0,1.0,1.0,0.0,0.4375,1.0,1.0,30.5,6.0,2.5,0,poi-3.0
11.0,2.0,0.0,6.0,22.0,35.0,1.0,5.0,9.0,0.8,122.0,0.5,0.0,0.55,0.309090909,1.0,4.0,9.909090909,2.0,0.9091,1,poi-3.0
9.0,2.0,0.0,5.0,13.0,36.0,2.0,3.0,9.0,1.125,62.0,0.0,0.0,0.3,0.259259259,0.0,0.0,5.666666667,1.0,0.7778,1,poi-3.0
10.0,2.0,0.0,4.0,14.0,45.0,1.0,3.0,10.0,1.111111111,57.0,0.333333333,0.0,0.272727273,0.25,0.0,0.0,4.4,1.0,0.8,0,poi-3.0
3.0,1.0,0.0,2.0,6.0,0.0,1.0,1.0,2.0,1.3125,41.0,0.125,1.0,0.0,0.666666667,0.0,0.0,10.0,8.0,3.0,1,poi-3.0
5.0,2.0,0.0,3.0,20.0,0.0,0.0,3.0,4.0,0.5,138.0,1.0,0.0,0.888888889,0.5,1.0,1.0,26.2,12.0,4.8,0,poi-3.0
37.0,2.0,1.0,8.0,58.0,246.0,1.0,7.0,35.0,0.929012346,687.0,0.518518519,6.0,0.239130435,0.252252252,1.0,4.0,16.83783784,2.0,0.973,1,poi-3.0
49.0,2.0,0.0,15.0,103.0,740.0,1.0,14.0,40.652358708017445,0.8359375,1010.0,1.0,3.0,0.520833333,0.182692308,2.0,8.491679240622616,19.44897959,7.0,1.5102,1,poi-3.0
1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,poi-3.0
1.0,1.0,0.0,13.0,1.0,0.0,13.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,poi-3.0
11.0,2.0,0.0,10.0,24.0,0.0,6.0,4.0,8.0,0.35,174.0,1.0,0.0,0.578947368,0.363636364,1.0,5.0,14.63636364,3.0,1.0,1,poi-3.0
2.0,1.0,0.0,22.0,2.0,1.0,22.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,poi-3.0
11.0,2.0,0.0,6.0,22.0,35.0,1.0,5.0,9.0,0.8,122.0,0.5,0.0,0.55,0.309090909,1.0,4.0,9.909090909,2.0,0.9091,1,poi-3.0
55.0,3.0,0.0,7.0,72.0,1485.0,1.0,6.0,40.652358708017445,1.018518519,485.0,0.0,0.0,0.316455696,0.192207792,0.0,0.0,7.8,2.0,1.0,1,poi-3.0
10.0,2.0,0.0,6.0,19.0,39.0,2.0,4.0,8.0,0.833333333,91.0,0.5,0.0,0.578947368,0.32,1.0,4.0,7.9,2.0,0.9,1,poi-3.0
3.0,3.0,0.0,6.0,4.0,1.0,5.0,1.0,3.0,2.0,22.0,0.0,0.0,0.875,0.555555556,0.0,0.0,6.333333333,2.0,1.3333,1,poi-3.0
25.0,1.0,0.0,1.0,29.0,0.0,1.0,0.0,24.0,0.388888889,635.0,1.0,0.0,0.0,0.313333333,1.0,1.0,24.28,9.0,2.6,0,poi-3.0
11.0,2.0,0.0,7.0,20.0,35.0,3.0,4.0,9.0,0.8,113.0,0.5,0.0,0.55,0.257575758,1.0,4.0,9.090909091,2.0,1.0909,1,poi-3.0
2.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,39.0,0.0,0.0,0.0,0.5,0.0,0.0,18.5,3.0,1.5,1,poi-3.0
11.0,2.0,0.0,15.0,46.0,25.0,9.0,6.0,11.0,0.957142857,366.0,0.142857143,0.0,0.655172414,0.222222222,1.0,6.0,31.63636364,3.0,1.8182,1,poi-3.0
20.0,1.0,0.0,2.0,34.0,158.0,1.0,1.0,18.0,0.75,262.0,0.0,1.0,0.0,0.175,0.0,0.0,11.9,4.0,1.1,1,poi-3.0
22.0,2.0,1.0,12.0,52.0,89.0,4.0,9.0,22.0,0.721088435,417.0,0.857142857,2.0,0.269230769,0.198863636,1.0,2.0,17.63636364,8.0,1.1818,0,poi-3.0
11.0,2.0,0.0,6.0,22.0,35.0,1.0,5.0,9.0,0.8,122.0,0.5,0.0,0.55,0.309090909,1.0,4.0,9.909090909,2.0,0.9091,1,poi-3.0
57.18102901592539,2.0,0.0,8.0,84.0,610.0,1.0,7.0,40.652358708017445,0.957692308,1176.0,0.5,6.387403980937025,0.157142857,0.215456674,1.0,4.0,17.42622951,2.0,0.9836,1,poi-3.0
5.0,2.0,0.0,15.0,41.0,6.0,1.0,15.0,2.0,0.75,177.0,1.0,2.0,0.555555556,0.55,1.0,1.0,34.0,3.0,1.2,1,poi-3.0
25.0,2.0,0.0,8.0,44.0,140.0,1.0,7.0,23.0,0.800925926,437.0,0.888888889,2.0,0.323529412,0.253333333,1.0,4.0,16.12,2.0,0.96,1,poi-3.0
10.0,2.0,0.0,6.0,19.0,39.0,2.0,4.0,8.0,0.972222222,93.0,0.25,0.0,0.578947368,0.32,1.0,4.0,7.9,2.0,0.9,1,poi-3.0
57.18102901592539,1.0,0.0,62.94692260261135,135.28130348624742,2454.636014545395,53.869034526728356,26.3622629967386,40.652358708017445,0.921695402,2472.9129445320755,1.0,6.0,0.0,0.136886102,0.0,0.0,40.28409091,29.214604061894157,2.3182,1,poi-3.0
28.0,3.0,2.0,10.0,56.0,0.0,2.0,8.0,25.0,0.0,160.0,1.0,1.0,0.490196078,0.15,2.0,7.0,4.678571429,1.0,0.9286,0,poi-3.0
11.0,2.0,0.0,6.0,20.0,43.0,2.0,4.0,9.0,0.8,102.0,0.5,0.0,0.55,0.309090909,1.0,4.0,8.090909091,2.0,0.9091,1,poi-3.0
57.18102901592539,1.0,0.0,38.0,135.28130348624742,0.0,5.0,26.3622629967386,40.652358708017445,0.925742574,1843.0,0.4375,3.0,0.0,0.135567403,0.0,0.0,16.91176471,18.0,1.7353,1,poi-3.0
